label|source_id|source_type|target_id|target_type
part_of|ENSE00001732511|exon|ENSG00000233048|gene
part_of|ENSE00001642647|exon|ENSG00000233048|gene
part_of|ENSE00001632995|exon|ENSG00000233048|gene
part_of|ENSE00001789450|exon|ENSG00000233048|gene
part_of|ENSE00001704857|exon|ENSG00000233048|gene
part_of|ENSE00001695832|exon|ENSG00000233048|gene
part_of|ENSE00001641315|exon|ENSG00000233048|gene
part_of|ENSE00001601055|exon|ENSG00000233048|gene
part_of|ENSE00001791740|exon|ENSG00000233048|gene
part_of|ENSE00001641615|exon|ENSG00000233048|gene
part_of|ENSE00003318762|exon|ENSG00000269931|gene
part_of|ENSE00003850457|exon|ENSG00000269931|gene
part_of|ENSE00003846990|exon|ENSG00000269931|gene
part_of|ENSE00003844080|exon|ENSG00000269931|gene
part_of|ENSE00003842272|exon|ENSG00000286087|gene
part_of|ENSE00003846778|exon|ENSG00000286087|gene
part_of|ENSE00003845030|exon|ENSG00000286087|gene
part_of|ENSE00003843493|exon|ENSG00000286087|gene
part_of|ENSE00003849688|exon|ENSG00000286087|gene
part_of|ENSE00003869701|exon|ENSG00000234265|gene
part_of|ENSE00001611431|exon|ENSG00000234265|gene
part_of|ENSE00003882137|exon|ENSG00000234265|gene
part_of|ENSE00003864293|exon|ENSG00000234265|gene
part_of|ENSE00003876858|exon|ENSG00000234265|gene
part_of|ENSE00003864411|exon|ENSG00000234265|gene
part_of|ENSE00003865862|exon|ENSG00000234265|gene
part_of|ENSE00003878260|exon|ENSG00000234265|gene
part_of|ENSE00003876902|exon|ENSG00000234265|gene
part_of|ENSE00003874617|exon|ENSG00000234265|gene
part_of|ENSE00003869916|exon|ENSG00000234265|gene
part_of|ENSE00003880209|exon|ENSG00000234265|gene
part_of|ENSE00003876902|exon|ENSG00000234265|gene
part_of|ENSE00003864411|exon|ENSG00000234265|gene
part_of|ENSE00003869916|exon|ENSG00000234265|gene
part_of|ENSE00001717782|exon|ENSG00000234265|gene
part_of|ENSE00001611431|exon|ENSG00000234265|gene
part_of|ENSE00001717782|exon|ENSG00000234265|gene
part_of|ENSE00003864293|exon|ENSG00000234265|gene
part_of|ENSE00003876858|exon|ENSG00000234265|gene
part_of|ENSE00003874617|exon|ENSG00000234265|gene
part_of|ENSE00003859415|exon|ENSG00000234265|gene
part_of|ENSE00001717782|exon|ENSG00000234265|gene
part_of|ENSE00003876858|exon|ENSG00000234265|gene
part_of|ENSE00003864411|exon|ENSG00000234265|gene
part_of|ENSE00003852526|exon|ENSG00000234265|gene
part_of|ENSE00001717782|exon|ENSG00000234265|gene
part_of|ENSE00003876858|exon|ENSG00000234265|gene
part_of|ENSE00003874617|exon|ENSG00000234265|gene
part_of|ENSE00003869916|exon|ENSG00000234265|gene
part_of|ENSE00003873115|exon|ENSG00000234265|gene
part_of|ENSE00003861061|exon|ENSG00000234265|gene
part_of|ENSE00003873197|exon|ENSG00000234265|gene
part_of|ENSE00003873115|exon|ENSG00000234265|gene
part_of|ENSE00003876902|exon|ENSG00000234265|gene
part_of|ENSE00003874617|exon|ENSG00000234265|gene
part_of|ENSE00003884892|exon|ENSG00000234265|gene
part_of|ENSE00003873115|exon|ENSG00000234265|gene
part_of|ENSE00003864293|exon|ENSG00000234265|gene
part_of|ENSE00003876902|exon|ENSG00000234265|gene
part_of|ENSE00003874617|exon|ENSG00000234265|gene
part_of|ENSE00003859415|exon|ENSG00000234265|gene
part_of|ENSE00003855926|exon|ENSG00000234265|gene
part_of|ENSE00003885812|exon|ENSG00000234265|gene
part_of|ENSE00003876902|exon|ENSG00000234265|gene
part_of|ENSE00003874617|exon|ENSG00000234265|gene
part_of|ENSE00003866703|exon|ENSG00000234265|gene
part_of|ENSE00003860271|exon|ENSG00000234265|gene
part_of|ENSE00003864293|exon|ENSG00000234265|gene
part_of|ENSE00003876902|exon|ENSG00000234265|gene
part_of|ENSE00003877615|exon|ENSG00000234265|gene
part_of|ENSE00003860271|exon|ENSG00000234265|gene
part_of|ENSE00003864293|exon|ENSG00000234265|gene
part_of|ENSE00003876902|exon|ENSG00000234265|gene
part_of|ENSE00003874617|exon|ENSG00000234265|gene
part_of|ENSE00003879055|exon|ENSG00000234265|gene
part_of|ENSE00003854347|exon|ENSG00000234265|gene
part_of|ENSE00003866134|exon|ENSG00000234265|gene
part_of|ENSE00003864293|exon|ENSG00000234265|gene
part_of|ENSE00003876858|exon|ENSG00000234265|gene
part_of|ENSE00003874617|exon|ENSG00000234265|gene
part_of|ENSE00003854347|exon|ENSG00000234265|gene
part_of|ENSE00002215346|exon|ENSG00000172296|gene
