label|source|source_id|source_type|source_url|target_id|target_type|taxon_id
parent_pathway_of|REACTOME|R-DME-166016|pathway|https://reactome.org|R-DME-166166|pathway|7227
parent_pathway_of|REACTOME|R-DME-166058|pathway|https://reactome.org|R-DME-445989|pathway|7227
parent_pathway_of|REACTOME|R-DME-166058|pathway|https://reactome.org|R-DME-450294|pathway|7227
parent_pathway_of|REACTOME|R-DME-166058|pathway|https://reactome.org|R-DME-937039|pathway|7227
parent_pathway_of|REACTOME|R-DME-166058|pathway|https://reactome.org|R-DME-937042|pathway|7227
parent_pathway_of|REACTOME|R-DME-1660662|pathway|https://reactome.org|R-DME-9840309|pathway|7227
parent_pathway_of|REACTOME|R-DME-1660662|pathway|https://reactome.org|R-DME-9840310|pathway|7227
parent_pathway_of|REACTOME|R-DME-166166|pathway|https://reactome.org|R-DME-937061|pathway|7227
parent_pathway_of|REACTOME|R-DME-166187|pathway|https://reactome.org|R-DME-167826|pathway|7227
parent_pathway_of|REACTOME|R-DME-166520|pathway|https://reactome.org|R-DME-187037|pathway|7227
parent_pathway_of|REACTOME|R-DME-167044|pathway|https://reactome.org|R-DME-171007|pathway|7227
parent_pathway_of|REACTOME|R-DME-168138|pathway|https://reactome.org|R-DME-975155|pathway|7227
parent_pathway_of|REACTOME|R-DME-168142|pathway|https://reactome.org|R-DME-975871|pathway|7227
parent_pathway_of|REACTOME|R-DME-168164|pathway|https://reactome.org|R-DME-445989|pathway|7227
parent_pathway_of|REACTOME|R-DME-168164|pathway|https://reactome.org|R-DME-450294|pathway|7227
parent_pathway_of|REACTOME|R-DME-168176|pathway|https://reactome.org|R-DME-975871|pathway|7227
parent_pathway_of|REACTOME|R-DME-168179|pathway|https://reactome.org|R-DME-166058|pathway|7227
parent_pathway_of|REACTOME|R-DME-168181|pathway|https://reactome.org|R-DME-975155|pathway|7227
parent_pathway_of|REACTOME|R-DME-168188|pathway|https://reactome.org|R-DME-166058|pathway|7227
parent_pathway_of|REACTOME|R-DME-168249|pathway|https://reactome.org|R-DME-1222556|pathway|7227
parent_pathway_of|REACTOME|R-DME-168249|pathway|https://reactome.org|R-DME-168643|pathway|7227
parent_pathway_of|REACTOME|R-DME-168249|pathway|https://reactome.org|R-DME-168898|pathway|7227
parent_pathway_of|REACTOME|R-DME-168249|pathway|https://reactome.org|R-DME-168928|pathway|7227
parent_pathway_of|REACTOME|R-DME-168249|pathway|https://reactome.org|R-DME-1834949|pathway|7227
parent_pathway_of|REACTOME|R-DME-168249|pathway|https://reactome.org|R-DME-2029480|pathway|7227
parent_pathway_of|REACTOME|R-DME-168249|pathway|https://reactome.org|R-DME-2172127|pathway|7227
parent_pathway_of|REACTOME|R-DME-168249|pathway|https://reactome.org|R-DME-2454202|pathway|7227
parent_pathway_of|REACTOME|R-DME-168249|pathway|https://reactome.org|R-DME-5621481|pathway|7227
parent_pathway_of|REACTOME|R-DME-168249|pathway|https://reactome.org|R-DME-6798695|pathway|7227
parent_pathway_of|REACTOME|R-DME-168249|pathway|https://reactome.org|R-DME-6803157|pathway|7227
parent_pathway_of|REACTOME|R-DME-168249|pathway|https://reactome.org|R-DME-9686114|pathway|7227
parent_pathway_of|REACTOME|R-DME-168256|pathway|https://reactome.org|R-DME-1280215|pathway|7227
parent_pathway_of|REACTOME|R-DME-168256|pathway|https://reactome.org|R-DME-1280218|pathway|7227
parent_pathway_of|REACTOME|R-DME-168256|pathway|https://reactome.org|R-DME-168249|pathway|7227
parent_pathway_of|REACTOME|R-DME-168643|pathway|https://reactome.org|R-DME-168638|pathway|7227
parent_pathway_of|REACTOME|R-DME-168643|pathway|https://reactome.org|R-DME-622312|pathway|7227
parent_pathway_of|REACTOME|R-DME-168898|pathway|https://reactome.org|R-DME-166016|pathway|7227
parent_pathway_of|REACTOME|R-DME-168898|pathway|https://reactome.org|R-DME-168138|pathway|7227
parent_pathway_of|REACTOME|R-DME-168898|pathway|https://reactome.org|R-DME-168142|pathway|7227
parent_pathway_of|REACTOME|R-DME-168898|pathway|https://reactome.org|R-DME-168164|pathway|7227
parent_pathway_of|REACTOME|R-DME-168898|pathway|https://reactome.org|R-DME-168176|pathway|7227
parent_pathway_of|REACTOME|R-DME-168898|pathway|https://reactome.org|R-DME-168181|pathway|7227
parent_pathway_of|REACTOME|R-DME-168898|pathway|https://reactome.org|R-DME-181438|pathway|7227
parent_pathway_of|REACTOME|R-DME-168898|pathway|https://reactome.org|R-DME-5686938|pathway|7227
parent_pathway_of|REACTOME|R-DME-168928|pathway|https://reactome.org|R-DME-933542|pathway|7227
parent_pathway_of|REACTOME|R-DME-169893|pathway|https://reactome.org|R-DME-170968|pathway|7227
parent_pathway_of|REACTOME|R-DME-170834|pathway|https://reactome.org|R-DME-2173789|pathway|7227
parent_pathway_of|REACTOME|R-DME-170834|pathway|https://reactome.org|R-DME-2173791|pathway|7227
parent_pathway_of|REACTOME|R-DME-170834|pathway|https://reactome.org|R-DME-2173793|pathway|7227
parent_pathway_of|REACTOME|R-DME-174143|pathway|https://reactome.org|R-DME-174084|pathway|7227
parent_pathway_of|REACTOME|R-DME-174143|pathway|https://reactome.org|R-DME-174178|pathway|7227
parent_pathway_of|REACTOME|R-DME-174143|pathway|https://reactome.org|R-DME-176407|pathway|7227
parent_pathway_of|REACTOME|R-DME-174143|pathway|https://reactome.org|R-DME-176408|pathway|7227
parent_pathway_of|REACTOME|R-DME-174143|pathway|https://reactome.org|R-DME-176814|pathway|7227
parent_pathway_of|REACTOME|R-DME-174417|pathway|https://reactome.org|R-DME-174411|pathway|7227
parent_pathway_of|REACTOME|R-DME-174824|pathway|https://reactome.org|R-DME-8963899|pathway|7227
parent_pathway_of|REACTOME|R-DME-174824|pathway|https://reactome.org|R-DME-8964043|pathway|7227
parent_pathway_of|REACTOME|R-DME-176408|pathway|https://reactome.org|R-DME-141405|pathway|7227
parent_pathway_of|REACTOME|R-DME-176408|pathway|https://reactome.org|R-DME-174113|pathway|7227
parent_pathway_of|REACTOME|R-DME-176408|pathway|https://reactome.org|R-DME-176417|pathway|7227
parent_pathway_of|REACTOME|R-DME-176409|pathway|https://reactome.org|R-DME-174048|pathway|7227
parent_pathway_of|REACTOME|R-DME-176409|pathway|https://reactome.org|R-DME-174154|pathway|7227
parent_pathway_of|REACTOME|R-DME-176409|pathway|https://reactome.org|R-DME-179419|pathway|7227
parent_pathway_of|REACTOME|R-DME-176814|pathway|https://reactome.org|R-DME-176409|pathway|7227
parent_pathway_of|REACTOME|R-DME-176814|pathway|https://reactome.org|R-DME-176412|pathway|7227
parent_pathway_of|REACTOME|R-DME-177929|pathway|https://reactome.org|R-DME-179812|pathway|7227
parent_pathway_of|REACTOME|R-DME-177929|pathway|https://reactome.org|R-DME-180292|pathway|7227
parent_pathway_of|REACTOME|R-DME-177929|pathway|https://reactome.org|R-DME-180336|pathway|7227
parent_pathway_of|REACTOME|R-DME-177929|pathway|https://reactome.org|R-DME-182971|pathway|7227
parent_pathway_of|REACTOME|R-DME-177929|pathway|https://reactome.org|R-DME-212718|pathway|7227
parent_pathway_of|REACTOME|R-DME-1793185|pathway|https://reactome.org|R-DME-2022870|pathway|7227
parent_pathway_of|REACTOME|R-DME-1793185|pathway|https://reactome.org|R-DME-2022923|pathway|7227
parent_pathway_of|REACTOME|R-DME-1793185|pathway|https://reactome.org|R-DME-2024101|pathway|7227
parent_pathway_of|REACTOME|R-DME-179419|pathway|https://reactome.org|R-DME-174184|pathway|7227
parent_pathway_of|REACTOME|R-DME-179419|pathway|https://reactome.org|R-DME-179409|pathway|7227
parent_pathway_of|REACTOME|R-DME-180786|pathway|https://reactome.org|R-DME-171319|pathway|7227
parent_pathway_of|REACTOME|R-DME-180786|pathway|https://reactome.org|R-DME-174417|pathway|7227
parent_pathway_of|REACTOME|R-DME-181431|pathway|https://reactome.org|R-DME-622323|pathway|7227
parent_pathway_of|REACTOME|R-DME-181431|pathway|https://reactome.org|R-DME-622327|pathway|7227
parent_pathway_of|REACTOME|R-DME-181438|pathway|https://reactome.org|R-DME-168179|pathway|7227
parent_pathway_of|REACTOME|R-DME-181438|pathway|https://reactome.org|R-DME-168188|pathway|7227
parent_pathway_of|REACTOME|R-DME-1834941|pathway|https://reactome.org|R-DME-3249367|pathway|7227
parent_pathway_of|REACTOME|R-DME-1834949|pathway|https://reactome.org|R-DME-1606322|pathway|7227
parent_pathway_of|REACTOME|R-DME-1834949|pathway|https://reactome.org|R-DME-1834941|pathway|7227
parent_pathway_of|REACTOME|R-DME-1834949|pathway|https://reactome.org|R-DME-3134963|pathway|7227
parent_pathway_of|REACTOME|R-DME-1834949|pathway|https://reactome.org|R-DME-3134973|pathway|7227
parent_pathway_of|REACTOME|R-DME-1834949|pathway|https://reactome.org|R-DME-3134975|pathway|7227
parent_pathway_of|REACTOME|R-DME-1852241|pathway|https://reactome.org|R-DME-1592230|pathway|7227
parent_pathway_of|REACTOME|R-DME-1852241|pathway|https://reactome.org|R-DME-5617833|pathway|7227
parent_pathway_of|REACTOME|R-DME-186712|pathway|https://reactome.org|R-DME-210745|pathway|7227
parent_pathway_of|REACTOME|R-DME-186797|pathway|https://reactome.org|R-DME-186763|pathway|7227
parent_pathway_of|REACTOME|R-DME-187037|pathway|https://reactome.org|R-DME-177504|pathway|7227
parent_pathway_of|REACTOME|R-DME-187037|pathway|https://reactome.org|R-DME-187687|pathway|7227
parent_pathway_of|REACTOME|R-DME-187037|pathway|https://reactome.org|R-DME-198203|pathway|7227
parent_pathway_of|REACTOME|R-DME-187037|pathway|https://reactome.org|R-DME-198725|pathway|7227
parent_pathway_of|REACTOME|R-DME-187687|pathway|https://reactome.org|R-DME-167044|pathway|7227
parent_pathway_of|REACTOME|R-DME-187687|pathway|https://reactome.org|R-DME-169893|pathway|7227
parent_pathway_of|REACTOME|R-DME-189445|pathway|https://reactome.org|R-DME-189451|pathway|7227
parent_pathway_of|REACTOME|R-DME-189445|pathway|https://reactome.org|R-DME-189483|pathway|7227
parent_pathway_of|REACTOME|R-DME-190236|pathway|https://reactome.org|R-DME-5654736|pathway|7227
parent_pathway_of|REACTOME|R-DME-190236|pathway|https://reactome.org|R-DME-5654738|pathway|7227
parent_pathway_of|REACTOME|R-DME-190236|pathway|https://reactome.org|R-DME-5654741|pathway|7227
parent_pathway_of|REACTOME|R-DME-190236|pathway|https://reactome.org|R-DME-5654743|pathway|7227
parent_pathway_of|REACTOME|R-DME-190239|pathway|https://reactome.org|R-DME-190371|pathway|7227
parent_pathway_of|REACTOME|R-DME-190239|pathway|https://reactome.org|R-DME-190372|pathway|7227
parent_pathway_of|REACTOME|R-DME-190241|pathway|https://reactome.org|R-DME-190375|pathway|7227
parent_pathway_of|REACTOME|R-DME-190241|pathway|https://reactome.org|R-DME-190377|pathway|7227
parent_pathway_of|REACTOME|R-DME-190242|pathway|https://reactome.org|R-DME-190370|pathway|7227
parent_pathway_of|REACTOME|R-DME-190242|pathway|https://reactome.org|R-DME-190373|pathway|7227
parent_pathway_of|REACTOME|R-DME-190242|pathway|https://reactome.org|R-DME-190374|pathway|7227
parent_pathway_of|REACTOME|R-DME-190322|pathway|https://reactome.org|R-DME-1307965|pathway|7227
parent_pathway_of|REACTOME|R-DME-190828|pathway|https://reactome.org|R-DME-190873|pathway|7227
parent_pathway_of|REACTOME|R-DME-190873|pathway|https://reactome.org|R-DME-196025|pathway|7227
parent_pathway_of|REACTOME|R-DME-1912422|pathway|https://reactome.org|R-DME-1912420|pathway|7227
parent_pathway_of|REACTOME|R-DME-191273|pathway|https://reactome.org|R-DME-6807047|pathway|7227
parent_pathway_of|REACTOME|R-DME-191273|pathway|https://reactome.org|R-DME-9969896|pathway|7227
parent_pathway_of|REACTOME|R-DME-192105|pathway|https://reactome.org|R-DME-193368|pathway|7227
parent_pathway_of|REACTOME|R-DME-192105|pathway|https://reactome.org|R-DME-193775|pathway|7227
parent_pathway_of|REACTOME|R-DME-192105|pathway|https://reactome.org|R-DME-193807|pathway|7227
parent_pathway_of|REACTOME|R-DME-193639|pathway|https://reactome.org|R-DME-209560|pathway|7227
parent_pathway_of|REACTOME|R-DME-193697|pathway|https://reactome.org|R-DME-193634|pathway|7227
parent_pathway_of|REACTOME|R-DME-193704|pathway|https://reactome.org|R-DME-193639|pathway|7227
parent_pathway_of|REACTOME|R-DME-193704|pathway|https://reactome.org|R-DME-193697|pathway|7227
parent_pathway_of|REACTOME|R-DME-193704|pathway|https://reactome.org|R-DME-204998|pathway|7227
parent_pathway_of|REACTOME|R-DME-194068|pathway|https://reactome.org|R-DME-159418|pathway|7227
parent_pathway_of|REACTOME|R-DME-194068|pathway|https://reactome.org|R-DME-192105|pathway|7227
parent_pathway_of|REACTOME|R-DME-194138|pathway|https://reactome.org|R-DME-4420097|pathway|7227
parent_pathway_of|REACTOME|R-DME-194315|pathway|https://reactome.org|R-DME-195258|pathway|7227
parent_pathway_of|REACTOME|R-DME-194315|pathway|https://reactome.org|R-DME-9012999|pathway|7227
parent_pathway_of|REACTOME|R-DME-195253|pathway|https://reactome.org|R-DME-196299|pathway|7227
parent_pathway_of|REACTOME|R-DME-195253|pathway|https://reactome.org|R-DME-4641265|pathway|7227
parent_pathway_of|REACTOME|R-DME-195258|pathway|https://reactome.org|R-DME-5625740|pathway|7227
parent_pathway_of|REACTOME|R-DME-195258|pathway|https://reactome.org|R-DME-5625900|pathway|7227
parent_pathway_of|REACTOME|R-DME-195258|pathway|https://reactome.org|R-DME-5627117|pathway|7227
parent_pathway_of|REACTOME|R-DME-195258|pathway|https://reactome.org|R-DME-5627123|pathway|7227
parent_pathway_of|REACTOME|R-DME-195258|pathway|https://reactome.org|R-DME-5663213|pathway|7227
parent_pathway_of|REACTOME|R-DME-195258|pathway|https://reactome.org|R-DME-5663220|pathway|7227
parent_pathway_of|REACTOME|R-DME-195258|pathway|https://reactome.org|R-DME-5666185|pathway|7227
parent_pathway_of|REACTOME|R-DME-195258|pathway|https://reactome.org|R-DME-5668599|pathway|7227
parent_pathway_of|REACTOME|R-DME-195721|pathway|https://reactome.org|R-DME-195253|pathway|7227
parent_pathway_of|REACTOME|R-DME-195721|pathway|https://reactome.org|R-DME-201681|pathway|7227
parent_pathway_of|REACTOME|R-DME-195721|pathway|https://reactome.org|R-DME-3238698|pathway|7227
parent_pathway_of|REACTOME|R-DME-195721|pathway|https://reactome.org|R-DME-3858494|pathway|7227
parent_pathway_of|REACTOME|R-DME-196071|pathway|https://reactome.org|R-DME-193048|pathway|7227
parent_pathway_of|REACTOME|R-DME-196071|pathway|https://reactome.org|R-DME-193144|pathway|7227
parent_pathway_of|REACTOME|R-DME-196071|pathway|https://reactome.org|R-DME-193993|pathway|7227
parent_pathway_of|REACTOME|R-DME-196071|pathway|https://reactome.org|R-DME-194002|pathway|7227
parent_pathway_of|REACTOME|R-DME-196071|pathway|https://reactome.org|R-DME-196108|pathway|7227
parent_pathway_of|REACTOME|R-DME-196741|pathway|https://reactome.org|R-DME-9758881|pathway|7227
parent_pathway_of|REACTOME|R-DME-196741|pathway|https://reactome.org|R-DME-9758890|pathway|7227
parent_pathway_of|REACTOME|R-DME-196849|pathway|https://reactome.org|R-DME-196741|pathway|7227
parent_pathway_of|REACTOME|R-DME-196849|pathway|https://reactome.org|R-DME-196757|pathway|7227
parent_pathway_of|REACTOME|R-DME-196849|pathway|https://reactome.org|R-DME-196780|pathway|7227
parent_pathway_of|REACTOME|R-DME-196849|pathway|https://reactome.org|R-DME-196807|pathway|7227
parent_pathway_of|REACTOME|R-DME-196849|pathway|https://reactome.org|R-DME-196819|pathway|7227
parent_pathway_of|REACTOME|R-DME-196849|pathway|https://reactome.org|R-DME-196836|pathway|7227
parent_pathway_of|REACTOME|R-DME-196849|pathway|https://reactome.org|R-DME-196843|pathway|7227
parent_pathway_of|REACTOME|R-DME-196849|pathway|https://reactome.org|R-DME-199220|pathway|7227
parent_pathway_of|REACTOME|R-DME-196849|pathway|https://reactome.org|R-DME-947581|pathway|7227
parent_pathway_of|REACTOME|R-DME-196849|pathway|https://reactome.org|R-DME-964975|pathway|7227
parent_pathway_of|REACTOME|R-DME-196854|pathway|https://reactome.org|R-DME-196849|pathway|7227
parent_pathway_of|REACTOME|R-DME-196854|pathway|https://reactome.org|R-DME-6806667|pathway|7227
parent_pathway_of|REACTOME|R-DME-196854|pathway|https://reactome.org|R-DME-8978934|pathway|7227
parent_pathway_of|REACTOME|R-DME-1980143|pathway|https://reactome.org|R-DME-2122948|pathway|7227
parent_pathway_of|REACTOME|R-DME-1980145|pathway|https://reactome.org|R-DME-2979096|pathway|7227
parent_pathway_of|REACTOME|R-DME-198725|pathway|https://reactome.org|R-DME-198753|pathway|7227
parent_pathway_of|REACTOME|R-DME-198725|pathway|https://reactome.org|R-DME-199920|pathway|7227
parent_pathway_of|REACTOME|R-DME-198725|pathway|https://reactome.org|R-DME-9031628|pathway|7227
parent_pathway_of|REACTOME|R-DME-198753|pathway|https://reactome.org|R-DME-202670|pathway|7227
parent_pathway_of|REACTOME|R-DME-199220|pathway|https://reactome.org|R-DME-196783|pathway|7227
parent_pathway_of|REACTOME|R-DME-199418|pathway|https://reactome.org|R-DME-6811558|pathway|7227
parent_pathway_of|REACTOME|R-DME-199977|pathway|https://reactome.org|R-DME-204005|pathway|7227
parent_pathway_of|REACTOME|R-DME-199977|pathway|https://reactome.org|R-DME-5694530|pathway|7227
parent_pathway_of|REACTOME|R-DME-199977|pathway|https://reactome.org|R-DME-6807878|pathway|7227
parent_pathway_of|REACTOME|R-DME-199991|pathway|https://reactome.org|R-DME-157858|pathway|7227
parent_pathway_of|REACTOME|R-DME-199991|pathway|https://reactome.org|R-DME-199977|pathway|7227
parent_pathway_of|REACTOME|R-DME-199991|pathway|https://reactome.org|R-DME-199992|pathway|7227
parent_pathway_of|REACTOME|R-DME-199991|pathway|https://reactome.org|R-DME-6811442|pathway|7227
parent_pathway_of|REACTOME|R-DME-199991|pathway|https://reactome.org|R-DME-8856828|pathway|7227
parent_pathway_of|REACTOME|R-DME-199991|pathway|https://reactome.org|R-DME-9007101|pathway|7227
parent_pathway_of|REACTOME|R-DME-199991|pathway|https://reactome.org|R-DME-917729|pathway|7227
parent_pathway_of|REACTOME|R-DME-199992|pathway|https://reactome.org|R-DME-432720|pathway|7227
parent_pathway_of|REACTOME|R-DME-199992|pathway|https://reactome.org|R-DME-432722|pathway|7227
parent_pathway_of|REACTOME|R-DME-201556|pathway|https://reactome.org|R-DME-9701898|pathway|7227
parent_pathway_of|REACTOME|R-DME-201681|pathway|https://reactome.org|R-DME-201688|pathway|7227
parent_pathway_of|REACTOME|R-DME-201681|pathway|https://reactome.org|R-DME-201722|pathway|7227
parent_pathway_of|REACTOME|R-DME-201681|pathway|https://reactome.org|R-DME-3769402|pathway|7227
parent_pathway_of|REACTOME|R-DME-201681|pathway|https://reactome.org|R-DME-4641257|pathway|7227
parent_pathway_of|REACTOME|R-DME-201681|pathway|https://reactome.org|R-DME-4641258|pathway|7227
parent_pathway_of|REACTOME|R-DME-201681|pathway|https://reactome.org|R-DME-4641262|pathway|7227
parent_pathway_of|REACTOME|R-DME-202131|pathway|https://reactome.org|R-DME-203615|pathway|7227
parent_pathway_of|REACTOME|R-DME-202131|pathway|https://reactome.org|R-DME-203754|pathway|7227
parent_pathway_of|REACTOME|R-DME-2022090|pathway|https://reactome.org|R-DME-2214320|pathway|7227
parent_pathway_of|REACTOME|R-DME-2022090|pathway|https://reactome.org|R-DME-2243919|pathway|7227
parent_pathway_of|REACTOME|R-DME-202403|pathway|https://reactome.org|R-DME-202424|pathway|7227
parent_pathway_of|REACTOME|R-DME-202403|pathway|https://reactome.org|R-DME-202433|pathway|7227
parent_pathway_of|REACTOME|R-DME-202733|pathway|https://reactome.org|R-DME-210991|pathway|7227
parent_pathway_of|REACTOME|R-DME-202733|pathway|https://reactome.org|R-DME-210993|pathway|7227
parent_pathway_of|REACTOME|R-DME-2029480|pathway|https://reactome.org|R-DME-2029482|pathway|7227
parent_pathway_of|REACTOME|R-DME-2029480|pathway|https://reactome.org|R-DME-2029485|pathway|7227
parent_pathway_of|REACTOME|R-DME-2046104|pathway|https://reactome.org|R-DME-2046105|pathway|7227
parent_pathway_of|REACTOME|R-DME-2046104|pathway|https://reactome.org|R-DME-2046106|pathway|7227
parent_pathway_of|REACTOME|R-DME-204998|pathway|https://reactome.org|R-DME-193648|pathway|7227
parent_pathway_of|REACTOME|R-DME-209159|pathway|https://reactome.org|R-DME-209190|pathway|7227
parent_pathway_of|REACTOME|R-DME-209392|pathway|https://reactome.org|R-DME-209446|pathway|7227
parent_pathway_of|REACTOME|R-DME-209392|pathway|https://reactome.org|R-DME-209452|pathway|7227
parent_pathway_of|REACTOME|R-DME-209392|pathway|https://reactome.org|R-DME-209471|pathway|7227
parent_pathway_of|REACTOME|R-DME-209405|pathway|https://reactome.org|R-DME-209209|pathway|7227
parent_pathway_of|REACTOME|R-DME-209405|pathway|https://reactome.org|R-DME-209228|pathway|7227
parent_pathway_of|REACTOME|R-DME-209405|pathway|https://reactome.org|R-DME-210671|pathway|7227
parent_pathway_of|REACTOME|R-DME-209405|pathway|https://reactome.org|R-DME-210688|pathway|7227
parent_pathway_of|REACTOME|R-DME-209406|pathway|https://reactome.org|R-DME-214842|pathway|7227
parent_pathway_of|REACTOME|R-DME-209406|pathway|https://reactome.org|R-DME-214844|pathway|7227
parent_pathway_of|REACTOME|R-DME-209406|pathway|https://reactome.org|R-DME-214862|pathway|7227
parent_pathway_of|REACTOME|R-DME-209406|pathway|https://reactome.org|R-DME-214869|pathway|7227
parent_pathway_of|REACTOME|R-DME-209412|pathway|https://reactome.org|R-DME-209441|pathway|7227
parent_pathway_of|REACTOME|R-DME-209412|pathway|https://reactome.org|R-DME-209469|pathway|7227
parent_pathway_of|REACTOME|R-DME-209413|pathway|https://reactome.org|R-DME-209155|pathway|7227
parent_pathway_of|REACTOME|R-DME-209413|pathway|https://reactome.org|R-DME-209396|pathway|7227
parent_pathway_of|REACTOME|R-DME-209438|pathway|https://reactome.org|R-DME-209171|pathway|7227
parent_pathway_of|REACTOME|R-DME-209438|pathway|https://reactome.org|R-DME-209266|pathway|7227
parent_pathway_of|REACTOME|R-DME-209438|pathway|https://reactome.org|R-DME-214397|pathway|7227
parent_pathway_of|REACTOME|R-DME-209438|pathway|https://reactome.org|R-DME-214411|pathway|7227
parent_pathway_of|REACTOME|R-DME-209441|pathway|https://reactome.org|R-DME-209413|pathway|7227
parent_pathway_of|REACTOME|R-DME-209441|pathway|https://reactome.org|R-DME-209461|pathway|7227
parent_pathway_of|REACTOME|R-DME-209442|pathway|https://reactome.org|R-DME-214863|pathway|7227
parent_pathway_of|REACTOME|R-DME-209442|pathway|https://reactome.org|R-DME-214874|pathway|7227
parent_pathway_of|REACTOME|R-DME-209446|pathway|https://reactome.org|R-DME-209159|pathway|7227
parent_pathway_of|REACTOME|R-DME-209446|pathway|https://reactome.org|R-DME-209360|pathway|7227
parent_pathway_of|REACTOME|R-DME-209449|pathway|https://reactome.org|R-DME-209400|pathway|7227
parent_pathway_of|REACTOME|R-DME-209449|pathway|https://reactome.org|R-DME-209406|pathway|7227
parent_pathway_of|REACTOME|R-DME-209449|pathway|https://reactome.org|R-DME-209442|pathway|7227
parent_pathway_of|REACTOME|R-DME-209452|pathway|https://reactome.org|R-DME-209338|pathway|7227
parent_pathway_of|REACTOME|R-DME-209452|pathway|https://reactome.org|R-DME-216119|pathway|7227
parent_pathway_of|REACTOME|R-DME-209452|pathway|https://reactome.org|R-DME-216167|pathway|7227
parent_pathway_of|REACTOME|R-DME-209452|pathway|https://reactome.org|R-DME-216217|pathway|7227
parent_pathway_of|REACTOME|R-DME-209459|pathway|https://reactome.org|R-DME-209394|pathway|7227
parent_pathway_of|REACTOME|R-DME-209459|pathway|https://reactome.org|R-DME-209397|pathway|7227
parent_pathway_of|REACTOME|R-DME-209459|pathway|https://reactome.org|R-DME-209409|pathway|7227
parent_pathway_of|REACTOME|R-DME-209459|pathway|https://reactome.org|R-DME-209425|pathway|7227
parent_pathway_of|REACTOME|R-DME-209459|pathway|https://reactome.org|R-DME-209438|pathway|7227
parent_pathway_of|REACTOME|R-DME-209459|pathway|https://reactome.org|R-DME-209447|pathway|7227
parent_pathway_of|REACTOME|R-DME-209459|pathway|https://reactome.org|R-DME-209465|pathway|7227
parent_pathway_of|REACTOME|R-DME-209465|pathway|https://reactome.org|R-DME-214399|pathway|7227
parent_pathway_of|REACTOME|R-DME-209465|pathway|https://reactome.org|R-DME-214416|pathway|7227
parent_pathway_of|REACTOME|R-DME-209469|pathway|https://reactome.org|R-DME-209407|pathway|7227
parent_pathway_of|REACTOME|R-DME-209469|pathway|https://reactome.org|R-DME-209421|pathway|7227
parent_pathway_of|REACTOME|R-DME-209469|pathway|https://reactome.org|R-DME-209440|pathway|7227
parent_pathway_of|REACTOME|R-DME-209469|pathway|https://reactome.org|R-DME-209472|pathway|7227
parent_pathway_of|REACTOME|R-DME-209472|pathway|https://reactome.org|R-DME-209387|pathway|7227
parent_pathway_of|REACTOME|R-DME-209776|pathway|https://reactome.org|R-DME-209905|pathway|7227
parent_pathway_of|REACTOME|R-DME-209776|pathway|https://reactome.org|R-DME-209931|pathway|7227
parent_pathway_of|REACTOME|R-DME-209776|pathway|https://reactome.org|R-DME-209968|pathway|7227
parent_pathway_of|REACTOME|R-DME-210688|pathway|https://reactome.org|R-DME-210693|pathway|7227
parent_pathway_of|REACTOME|R-DME-210745|pathway|https://reactome.org|R-DME-211163|pathway|7227
parent_pathway_of|REACTOME|R-DME-211000|pathway|https://reactome.org|R-DME-203927|pathway|7227
parent_pathway_of|REACTOME|R-DME-211000|pathway|https://reactome.org|R-DME-426486|pathway|7227
parent_pathway_of|REACTOME|R-DME-211000|pathway|https://reactome.org|R-DME-426496|pathway|7227
parent_pathway_of|REACTOME|R-DME-211000|pathway|https://reactome.org|R-DME-5578749|pathway|7227
parent_pathway_of|REACTOME|R-DME-211859|pathway|https://reactome.org|R-DME-156580|pathway|7227
parent_pathway_of|REACTOME|R-DME-211859|pathway|https://reactome.org|R-DME-211945|pathway|7227
parent_pathway_of|REACTOME|R-DME-211859|pathway|https://reactome.org|R-DME-5423646|pathway|7227
parent_pathway_of|REACTOME|R-DME-211897|pathway|https://reactome.org|R-DME-211916|pathway|7227
parent_pathway_of|REACTOME|R-DME-211897|pathway|https://reactome.org|R-DME-211935|pathway|7227
parent_pathway_of|REACTOME|R-DME-211897|pathway|https://reactome.org|R-DME-211958|pathway|7227
parent_pathway_of|REACTOME|R-DME-211897|pathway|https://reactome.org|R-DME-211976|pathway|7227
parent_pathway_of|REACTOME|R-DME-211897|pathway|https://reactome.org|R-DME-211979|pathway|7227
parent_pathway_of|REACTOME|R-DME-211945|pathway|https://reactome.org|R-DME-140179|pathway|7227
parent_pathway_of|REACTOME|R-DME-211945|pathway|https://reactome.org|R-DME-211897|pathway|7227
parent_pathway_of|REACTOME|R-DME-211945|pathway|https://reactome.org|R-DME-71384|pathway|7227
parent_pathway_of|REACTOME|R-DME-211945|pathway|https://reactome.org|R-DME-8937144|pathway|7227
parent_pathway_of|REACTOME|R-DME-212165|pathway|https://reactome.org|R-DME-212300|pathway|7227
parent_pathway_of|REACTOME|R-DME-212165|pathway|https://reactome.org|R-DME-5221030|pathway|7227
parent_pathway_of|REACTOME|R-DME-212165|pathway|https://reactome.org|R-DME-5250941|pathway|7227
parent_pathway_of|REACTOME|R-DME-212165|pathway|https://reactome.org|R-DME-9842860|pathway|7227
parent_pathway_of|REACTOME|R-DME-212165|pathway|https://reactome.org|R-DME-9917777|pathway|7227
parent_pathway_of|REACTOME|R-DME-212436|pathway|https://reactome.org|R-DME-2032785|pathway|7227
