db_reference|evidence|label|qualifier|source|source_id|source_type|source_url|target_id|target_type|taxon_id
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A0PJZ3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016740|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A0PJZ3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016757|molecular_function|9606
"[""GO_REF:0000117""]"|IEA|enables|"[""enables""]"|GOA|A0PJZ3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0035252|molecular_function|9606
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|GOA|A0PJZ3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0140563|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|A0PK00|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A0PK05|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A0PK11|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A1A4F0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000117""]"|IEA|enables|"[""enables""]"|GOA|A1A4F0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0015174|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A1A4S6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005096|molecular_function|9606
"[""PMID:11432776""]"|IPI|enables|"[""enables""]"|GOA|A1A4S6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000166|molecular_function|9606
"[""GO_REF:0000116""]"|IEA|enables|"[""enables""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003924|molecular_function|9606
"[""PMID:30612879""]"|IDA|enables|"[""enables""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003925|molecular_function|9606
"[""PMID:25891078""]"|IPI|enables|"[""enables""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005525|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016787|molecular_function|9606
"[""PMID:25891078""]"|IPI|enables|"[""enables""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019901|molecular_function|9606
"[""PMID:25891078""]"|IDA|enables|"[""enables""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0030674|molecular_function|9606
"[""PMID:25891078""]"|IDA|enables|"[""enables""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0043539|molecular_function|9606
"[""PMID:25891078""]"|IMP|enables|"[""enables""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0050700|molecular_function|9606
"[""PMID:25891078""]"|IMP|enables|"[""enables""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0051434|molecular_function|9606
"[""PMID:21102437""]"|IDA|enables|"[""enables""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_1901612|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1A519|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003677|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1A519|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008270|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1A519|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|A1A580|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:22946059""]"|IMP|enables|"[""enables""]"|GOA|A1A5B4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005229|molecular_function|9606
"[""Reactome:R-HSA-2684901""]"|TAS|enables|"[""enables""]"|GOA|A1A5B4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005254|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|A1A5B4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005262|molecular_function|9606
"[""PMID:21525870""]"|IPI|enables|"[""enables""]"|GOA|A1A5B4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|A1A5B4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0015267|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|A1A5B4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0017128|molecular_function|9606
"[""PMID:22946059""]"|IDA|enables|"[""enables""]"|GOA|A1A5B4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019869|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A1A5B4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046983|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|A1A5C7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A1A5C7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0022857|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|A1A5D9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|A1A5D9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031267|molecular_function|9606
"[""PMID:25911094""]"|IPI|enables|"[""enables""]"|GOA|A1E959|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A1IGU5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005085|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A1KXE4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1KZ92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004518|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1KZ92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004519|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A1KZ92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004601|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1KZ92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016491|molecular_function|9606
"[""GO_REF:0000117""]"|IEA|enables|"[""enables""]"|GOA|A1KZ92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016684|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1KZ92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016787|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A1KZ92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0020037|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1KZ92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A1L020|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003676|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A1L020|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003723|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1L020|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008270|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1L020|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A1L0T0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000287|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A1L0T0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003824|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|A1L0T0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1L0T0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016829|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A1L0T0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0030976|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1L0T0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|A1L162|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1L167|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000166|molecular_function|9606
"[""PMID:24000165""]"|IPI|enables|"[""enables""]"|GOA|A1L167|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1L167|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005524|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1L167|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016740|molecular_function|9606
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|GOA|A1L167|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0061631|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A1L168|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:32707033""]"|IPI|enables|"[""enables""]"|GOA|A1L170|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:27499296""]"|IPI|enables|"[""enables""]"|GOA|A1L188|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|A1L190|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:27555588""]"|IDA|enables|"[""enables""]"|GOA|A1L390|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003779|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A1L390|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005085|molecular_function|9606
"[""PMID:20937905""]"|IPI|enables|"[""enables""]"|GOA|A1L3X0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A1L3X0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0009922|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1L3X0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016740|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|A1L3X4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A1L3X4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|A1L429|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A1L453|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004252|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1L453|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008233|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1L453|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008236|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1L453|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016787|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GOA|A1L4H1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0001968|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GOA|A1L4H1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005044|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|A1L4H1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GOA|A1L4H1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0043236|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GOA|A1L4H1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0050840|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|A1L4K1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:19755710""]"|IPI|enables|"[""enables""]"|GOA|A1X283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GOA|A1X283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0010314|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GOA|A1X283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0032266|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A1X283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0035091|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GOA|A1X283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042169|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GOA|A1X283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0080025|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|A1XBS5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:30404948""]"|IDA|enables|"[""enables""]"|GOA|A1XBS5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005543|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1YPR0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008270|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1YPR0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A1Z1Q3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016787|molecular_function|9606
"[""PMID:23474712""]"|IDA|enables|"[""enables""]"|GOA|A1Z1Q3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016798|molecular_function|9606
"[""GO_REF:0000117""]"|IEA|enables|"[""enables""]"|GOA|A1Z1Q3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019213|molecular_function|9606
"[""GO_REF:0000116""]"|IEA|enables|"[""enables""]"|GOA|A1Z1Q3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0061463|molecular_function|9606
"[""GO_REF:0000117""]"|IEA|enables|"[""enables""]"|GOA|A1Z1Q3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0140293|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2A288|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004518|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2A288|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004519|molecular_function|9606
"[""PMID:26134560""]"|IPI|enables|"[""enables""]"|GOA|A2A288|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2A288|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008270|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2A288|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016787|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A2A288|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A2A2V5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A2A2Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A2A2Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008092|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2A3K4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004721|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A2A3K4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004725|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A2A3K4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2A3K4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016787|molecular_function|9606
"[""PMID:36115835""]"|IPI|enables|"[""enables""]"|GOA|A2A3L6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A2A3N6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0052742|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|A2AJT9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003677|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A2CJ06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008270|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2CJ06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A2IDD5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2PYH4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000166|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A2PYH4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003676|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2PYH4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004386|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A2PYH4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005524|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2PYH4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008270|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2PYH4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016787|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2PYH4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016853|molecular_function|9606
"[""GO_REF:0000116""]"|IEA|enables|"[""enables""]"|GOA|A2PYH4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016887|molecular_function|9606
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|GOA|A2PYH4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0043138|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2PYH4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2RRD8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003677|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|A2RRD8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2RRD8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008270|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2RRD8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|A2RRH5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:19369418""]"|IDA|enables|"[""enables""]"|GOA|A2RRP1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000149|molecular_function|9606
"[""PMID:29929043""]"|IPI|enables|"[""enables""]"|GOA|A2RRP1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A2RTX5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000166|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A2RTX5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004812|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A2RTX5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004829|molecular_function|9606
"[""PMID:24312579""]"|IPI|enables|"[""enables""]"|GOA|A2RTX5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A2RTX5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005524|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2RTX5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016874|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A2RTY3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|A2RU14|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A2RU30|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005102|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|A2RU30|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0043274|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|A2RU48|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2RU49|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016301|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A2RU49|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016740|molecular_function|9606
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|GOA|A2RU49|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0047992|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A2RU54|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000981|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A2RU54|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003677|molecular_function|9606
"[""PMID:28473536""]"|IDA|enables|"[""enables""]"|GOA|A2RU54|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_1990837|molecular_function|9606
"[""PMID:28514442""]"|IPI|enables|"[""enables""]"|GOA|A2RU67|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:26638075""]"|IPI|enables|"[""enables""]"|GOA|A2RUB6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
