label|source_id|source_type|target_id|target_type|taxon_id
child_pathway_of|R-DME-9706574|pathway|R-DME-9012999|pathway|7227
child_pathway_of|R-DME-9013700|pathway|R-DME-9013694|pathway|7227
child_pathway_of|R-DME-9604323|pathway|R-DME-9013694|pathway|7227
child_pathway_of|R-DME-9018676|pathway|R-DME-9018677|pathway|7227
child_pathway_of|R-DME-9018681|pathway|R-DME-9018677|pathway|7227
child_pathway_of|R-DME-9020265|pathway|R-DME-9018677|pathway|7227
child_pathway_of|R-DME-2142700|pathway|R-DME-9018678|pathway|7227
child_pathway_of|R-DME-9018677|pathway|R-DME-9018678|pathway|7227
child_pathway_of|R-DME-9018679|pathway|R-DME-9018678|pathway|7227
child_pathway_of|R-DME-9018896|pathway|R-DME-9018679|pathway|7227
child_pathway_of|R-DME-9023661|pathway|R-DME-9018679|pathway|7227
child_pathway_of|R-DME-445989|pathway|R-DME-9020702|pathway|7227
child_pathway_of|R-DME-9029569|pathway|R-DME-9024446|pathway|7227
child_pathway_of|R-DME-9623433|pathway|R-DME-9024446|pathway|7227
child_pathway_of|R-DME-9033500|pathway|R-DME-9033241|pathway|7227
child_pathway_of|R-DME-9037629|pathway|R-DME-9033658|pathway|7227
child_pathway_of|R-DME-1169410|pathway|R-DME-913531|pathway|7227
child_pathway_of|R-DME-877300|pathway|R-DME-913531|pathway|7227
child_pathway_of|R-DME-909733|pathway|R-DME-913531|pathway|7227
child_pathway_of|R-DME-977068|pathway|R-DME-913709|pathway|7227
child_pathway_of|R-DME-917977|pathway|R-DME-917937|pathway|7227
child_pathway_of|R-DME-975956|pathway|R-DME-927802|pathway|7227
child_pathway_of|R-DME-975957|pathway|R-DME-927802|pathway|7227
child_pathway_of|R-DME-445989|pathway|R-DME-937061|pathway|7227
child_pathway_of|R-DME-450294|pathway|R-DME-937061|pathway|7227
child_pathway_of|R-DME-937072|pathway|R-DME-937061|pathway|7227
child_pathway_of|R-DME-199977|pathway|R-DME-948021|pathway|7227
child_pathway_of|R-DME-964739|pathway|R-DME-948021|pathway|7227
child_pathway_of|R-DME-975576|pathway|R-DME-948021|pathway|7227
child_pathway_of|R-DME-1268020|pathway|R-DME-9609507|pathway|7227
child_pathway_of|R-DME-9033241|pathway|R-DME-9609507|pathway|7227
child_pathway_of|R-DME-9603798|pathway|R-DME-9609507|pathway|7227
child_pathway_of|R-DME-9609523|pathway|R-DME-9609507|pathway|7227
child_pathway_of|R-DME-1632852|pathway|R-DME-9612973|pathway|7227
child_pathway_of|R-DME-9614399|pathway|R-DME-9614085|pathway|7227
child_pathway_of|R-DME-9617629|pathway|R-DME-9614085|pathway|7227
child_pathway_of|R-DME-9617828|pathway|R-DME-9614085|pathway|7227
child_pathway_of|R-DME-9768919|pathway|R-DME-9634815|pathway|7227
child_pathway_of|R-DME-964827|pathway|R-DME-964739|pathway|7227
child_pathway_of|R-DME-5205647|pathway|R-DME-9663891|pathway|7227
child_pathway_of|R-DME-9646399|pathway|R-DME-9663891|pathway|7227
child_pathway_of|R-DME-9664873|pathway|R-DME-9663891|pathway|7227
child_pathway_of|R-DME-422475|pathway|R-DME-9675108|pathway|7227
child_pathway_of|R-DME-9619665|pathway|R-DME-9675108|pathway|7227
child_pathway_of|R-DME-9013418|pathway|R-DME-9706574|pathway|7227
child_pathway_of|R-DME-9013422|pathway|R-DME-9706574|pathway|7227
child_pathway_of|R-DME-2187338|pathway|R-DME-9709957|pathway|7227
child_pathway_of|R-DME-9717189|pathway|R-DME-9709957|pathway|7227
child_pathway_of|R-DME-9639288|pathway|R-DME-9711097|pathway|7227
child_pathway_of|R-DME-3299685|pathway|R-DME-9711123|pathway|7227
child_pathway_of|R-DME-9707564|pathway|R-DME-9711123|pathway|7227
child_pathway_of|R-DME-9755511|pathway|R-DME-9711123|pathway|7227
child_pathway_of|R-DME-9013419|pathway|R-DME-9715370|pathway|7227
child_pathway_of|R-DME-9013425|pathway|R-DME-9715370|pathway|7227
child_pathway_of|R-DME-194315|pathway|R-DME-9716542|pathway|7227
child_pathway_of|R-DME-9715370|pathway|R-DME-9716542|pathway|7227
child_pathway_of|R-DME-9717207|pathway|R-DME-9717189|pathway|7227
child_pathway_of|R-DME-9730628|pathway|R-DME-9717189|pathway|7227
child_pathway_of|R-DME-2161522|pathway|R-DME-9748784|pathway|7227
child_pathway_of|R-DME-9748787|pathway|R-DME-9748784|pathway|7227
child_pathway_of|R-DME-9749641|pathway|R-DME-9748784|pathway|7227
child_pathway_of|R-DME-9753281|pathway|R-DME-9748784|pathway|7227
child_pathway_of|R-DME-9754706|pathway|R-DME-9748784|pathway|7227
child_pathway_of|R-DME-9755088|pathway|R-DME-9748784|pathway|7227
child_pathway_of|R-DME-9757110|pathway|R-DME-9748784|pathway|7227
child_pathway_of|R-DME-9793528|pathway|R-DME-9748784|pathway|7227
child_pathway_of|R-DME-445989|pathway|R-DME-975138|pathway|7227
child_pathway_of|R-DME-450294|pathway|R-DME-975138|pathway|7227
child_pathway_of|R-DME-975144|pathway|R-DME-975138|pathway|7227
child_pathway_of|R-DME-975163|pathway|R-DME-975138|pathway|7227
child_pathway_of|R-DME-975138|pathway|R-DME-975155|pathway|7227
child_pathway_of|R-DME-9708530|pathway|R-DME-9755511|pathway|7227
child_pathway_of|R-DME-9759194|pathway|R-DME-9755511|pathway|7227
child_pathway_of|R-DME-975574|pathway|R-DME-975576|pathway|7227
child_pathway_of|R-DME-975577|pathway|R-DME-975576|pathway|7227
child_pathway_of|R-DME-975578|pathway|R-DME-975576|pathway|7227
child_pathway_of|R-DME-445989|pathway|R-DME-975871|pathway|7227
child_pathway_of|R-DME-450294|pathway|R-DME-975871|pathway|7227
child_pathway_of|R-DME-937039|pathway|R-DME-975871|pathway|7227
child_pathway_of|R-DME-937042|pathway|R-DME-975871|pathway|7227
child_pathway_of|R-DME-9762114|pathway|R-DME-9759194|pathway|7227
child_pathway_of|R-DME-9818027|pathway|R-DME-9759194|pathway|7227
child_pathway_of|R-DME-9762293|pathway|R-DME-9759475|pathway|7227
child_pathway_of|R-DME-9764260|pathway|R-DME-9759476|pathway|7227
child_pathway_of|R-DME-9759475|pathway|R-DME-9764260|pathway|7227
child_pathway_of|R-DME-977444|pathway|R-DME-977443|pathway|7227
child_pathway_of|R-DME-991365|pathway|R-DME-977444|pathway|7227
child_pathway_of|R-DME-1236975|pathway|R-DME-983169|pathway|7227
child_pathway_of|R-DME-983168|pathway|R-DME-983169|pathway|7227
child_pathway_of|R-DME-983170|pathway|R-DME-983169|pathway|7227
child_pathway_of|R-DME-983189|pathway|R-DME-983231|pathway|7227
child_pathway_of|R-DME-1168372|pathway|R-DME-983705|pathway|7227
child_pathway_of|R-DME-983695|pathway|R-DME-983705|pathway|7227
child_pathway_of|R-DME-2672351|pathway|R-DME-983712|pathway|7227
child_pathway_of|R-DME-936837|pathway|R-DME-983712|pathway|7227
child_pathway_of|R-DME-170670|pathway|R-DME-991365|pathway|7227
child_pathway_of|R-DME-997272|pathway|R-DME-991365|pathway|7227
child_pathway_of|R-HSA-109606|pathway|R-HSA-109581|pathway|9606
child_pathway_of|R-HSA-169911|pathway|R-HSA-109581|pathway|9606
child_pathway_of|R-HSA-5357769|pathway|R-HSA-109581|pathway|9606
child_pathway_of|R-HSA-75153|pathway|R-HSA-109581|pathway|9606
child_pathway_of|R-HSA-140877|pathway|R-HSA-109582|pathway|9606
child_pathway_of|R-HSA-202733|pathway|R-HSA-109582|pathway|9606
child_pathway_of|R-HSA-418346|pathway|R-HSA-109582|pathway|9606
child_pathway_of|R-HSA-75205|pathway|R-HSA-109582|pathway|9606
child_pathway_of|R-HSA-75892|pathway|R-HSA-109582|pathway|9606
child_pathway_of|R-HSA-76002|pathway|R-HSA-109582|pathway|9606
child_pathway_of|R-HSA-983231|pathway|R-HSA-109582|pathway|9606
child_pathway_of|R-HSA-111452|pathway|R-HSA-109606|pathway|9606
child_pathway_of|R-HSA-111453|pathway|R-HSA-109606|pathway|9606
child_pathway_of|R-HSA-111471|pathway|R-HSA-109606|pathway|9606
child_pathway_of|R-HSA-114294|pathway|R-HSA-109606|pathway|9606
child_pathway_of|R-HSA-114452|pathway|R-HSA-109606|pathway|9606
child_pathway_of|R-HSA-75108|pathway|R-HSA-109606|pathway|9606
child_pathway_of|R-HSA-165160|pathway|R-HSA-109703|pathway|9606
child_pathway_of|R-HSA-109703|pathway|R-HSA-109704|pathway|9606
child_pathway_of|R-HSA-165158|pathway|R-HSA-109704|pathway|9606
child_pathway_of|R-HSA-110312|pathway|R-HSA-110313|pathway|9606
child_pathway_of|R-HSA-110320|pathway|R-HSA-110313|pathway|9606
child_pathway_of|R-HSA-5655862|pathway|R-HSA-110313|pathway|9606
child_pathway_of|R-HSA-5656121|pathway|R-HSA-110313|pathway|9606
child_pathway_of|R-HSA-5656169|pathway|R-HSA-110313|pathway|9606
child_pathway_of|R-HSA-110362|pathway|R-HSA-110373|pathway|9606
child_pathway_of|R-HSA-5651801|pathway|R-HSA-110373|pathway|9606
child_pathway_of|R-HSA-73930|pathway|R-HSA-110381|pathway|9606
child_pathway_of|R-HSA-9627069|pathway|R-HSA-111458|pathway|9606
child_pathway_of|R-HSA-111458|pathway|R-HSA-111461|pathway|9606
child_pathway_of|R-HSA-111459|pathway|R-HSA-111461|pathway|9606
child_pathway_of|R-HSA-264870|pathway|R-HSA-111465|pathway|9606
child_pathway_of|R-HSA-351906|pathway|R-HSA-111465|pathway|9606
child_pathway_of|R-HSA-352238|pathway|R-HSA-111465|pathway|9606
child_pathway_of|R-HSA-111463|pathway|R-HSA-111469|pathway|9606
child_pathway_of|R-HSA-111464|pathway|R-HSA-111469|pathway|9606
child_pathway_of|R-HSA-111457|pathway|R-HSA-111471|pathway|9606
child_pathway_of|R-HSA-111461|pathway|R-HSA-111471|pathway|9606
child_pathway_of|R-HSA-111469|pathway|R-HSA-111471|pathway|9606
child_pathway_of|R-HSA-112040|pathway|R-HSA-111885|pathway|9606
child_pathway_of|R-HSA-180024|pathway|R-HSA-111885|pathway|9606
child_pathway_of|R-HSA-202040|pathway|R-HSA-111885|pathway|9606
child_pathway_of|R-HSA-163615|pathway|R-HSA-111931|pathway|9606
child_pathway_of|R-HSA-111931|pathway|R-HSA-111933|pathway|9606
child_pathway_of|R-HSA-111932|pathway|R-HSA-111933|pathway|9606
child_pathway_of|R-HSA-111957|pathway|R-HSA-111933|pathway|9606
child_pathway_of|R-HSA-111995|pathway|R-HSA-111996|pathway|9606
child_pathway_of|R-HSA-111997|pathway|R-HSA-111996|pathway|9606
child_pathway_of|R-HSA-111933|pathway|R-HSA-111997|pathway|9606
child_pathway_of|R-HSA-112043|pathway|R-HSA-112040|pathway|9606
child_pathway_of|R-HSA-170660|pathway|R-HSA-112040|pathway|9606
child_pathway_of|R-HSA-170670|pathway|R-HSA-112040|pathway|9606
child_pathway_of|R-HSA-111996|pathway|R-HSA-112043|pathway|9606
child_pathway_of|R-HSA-112303|pathway|R-HSA-112307|pathway|9606
child_pathway_of|R-HSA-181429|pathway|R-HSA-112310|pathway|9606
child_pathway_of|R-HSA-181430|pathway|R-HSA-112310|pathway|9606
child_pathway_of|R-HSA-210500|pathway|R-HSA-112310|pathway|9606
child_pathway_of|R-HSA-212676|pathway|R-HSA-112310|pathway|9606
child_pathway_of|R-HSA-264642|pathway|R-HSA-112310|pathway|9606
child_pathway_of|R-HSA-888590|pathway|R-HSA-112310|pathway|9606
child_pathway_of|R-HSA-379401|pathway|R-HSA-112311|pathway|9606
child_pathway_of|R-HSA-380615|pathway|R-HSA-112311|pathway|9606
child_pathway_of|R-HSA-210455|pathway|R-HSA-112313|pathway|9606
child_pathway_of|R-HSA-181431|pathway|R-HSA-112314|pathway|9606
child_pathway_of|R-HSA-399721|pathway|R-HSA-112314|pathway|9606
child_pathway_of|R-HSA-442755|pathway|R-HSA-112314|pathway|9606
child_pathway_of|R-HSA-451326|pathway|R-HSA-112314|pathway|9606
child_pathway_of|R-HSA-977443|pathway|R-HSA-112314|pathway|9606
child_pathway_of|R-HSA-112308|pathway|R-HSA-112315|pathway|9606
child_pathway_of|R-HSA-112310|pathway|R-HSA-112315|pathway|9606
child_pathway_of|R-HSA-112311|pathway|R-HSA-112315|pathway|9606
child_pathway_of|R-HSA-112313|pathway|R-HSA-112315|pathway|9606
child_pathway_of|R-HSA-112314|pathway|R-HSA-112315|pathway|9606
child_pathway_of|R-HSA-112307|pathway|R-HSA-112316|pathway|9606
child_pathway_of|R-HSA-112315|pathway|R-HSA-112316|pathway|9606
child_pathway_of|R-HSA-1296071|pathway|R-HSA-112316|pathway|9606
child_pathway_of|R-HSA-6794362|pathway|R-HSA-112316|pathway|9606
child_pathway_of|R-HSA-109704|pathway|R-HSA-112399|pathway|9606
child_pathway_of|R-HSA-112412|pathway|R-HSA-112399|pathway|9606
child_pathway_of|R-HSA-110056|pathway|R-HSA-112409|pathway|9606
child_pathway_of|R-HSA-112411|pathway|R-HSA-112409|pathway|9606
child_pathway_of|R-HSA-113501|pathway|R-HSA-113510|pathway|9606
child_pathway_of|R-HSA-113507|pathway|R-HSA-113510|pathway|9606
child_pathway_of|R-HSA-111446|pathway|R-HSA-114452|pathway|9606
child_pathway_of|R-HSA-111447|pathway|R-HSA-114452|pathway|9606
child_pathway_of|R-HSA-111448|pathway|R-HSA-114452|pathway|9606
child_pathway_of|R-HSA-139910|pathway|R-HSA-114452|pathway|9606
child_pathway_of|R-HSA-139915|pathway|R-HSA-114452|pathway|9606
child_pathway_of|R-HSA-426048|pathway|R-HSA-114508|pathway|9606
child_pathway_of|R-HSA-1169091|pathway|R-HSA-1168372|pathway|9606
child_pathway_of|R-HSA-1169092|pathway|R-HSA-1168372|pathway|9606
child_pathway_of|R-HSA-2025928|pathway|R-HSA-1168372|pathway|9606
child_pathway_of|R-HSA-1169408|pathway|R-HSA-1169410|pathway|9606
child_pathway_of|R-HSA-8983711|pathway|R-HSA-1169410|pathway|9606
child_pathway_of|R-HSA-1433617|pathway|R-HSA-1181150|pathway|9606
child_pathway_of|R-HSA-1300642|pathway|R-HSA-1187000|pathway|9606
child_pathway_of|R-HSA-1300645|pathway|R-HSA-1187000|pathway|9606
child_pathway_of|R-HSA-2534343|pathway|R-HSA-1187000|pathway|9606
child_pathway_of|R-HSA-1222387|pathway|R-HSA-1222499|pathway|9606
child_pathway_of|R-HSA-1222449|pathway|R-HSA-1222499|pathway|9606
child_pathway_of|R-HSA-1222538|pathway|R-HSA-1222499|pathway|9606
child_pathway_of|R-HSA-1222541|pathway|R-HSA-1222499|pathway|9606
child_pathway_of|R-HSA-8941413|pathway|R-HSA-1222556|pathway|9606
child_pathway_of|R-HSA-5655253|pathway|R-HSA-1226099|pathway|9606
child_pathway_of|R-HSA-5655291|pathway|R-HSA-1226099|pathway|9606
child_pathway_of|R-HSA-5655302|pathway|R-HSA-1226099|pathway|9606
child_pathway_of|R-HSA-5655332|pathway|R-HSA-1226099|pathway|9606
child_pathway_of|R-HSA-1250196|pathway|R-HSA-1227986|pathway|9606
child_pathway_of|R-HSA-1251932|pathway|R-HSA-1227986|pathway|9606
child_pathway_of|R-HSA-1306955|pathway|R-HSA-1227986|pathway|9606
child_pathway_of|R-HSA-1963640|pathway|R-HSA-1227986|pathway|9606
child_pathway_of|R-HSA-1963642|pathway|R-HSA-1227986|pathway|9606
child_pathway_of|R-HSA-6785631|pathway|R-HSA-1227986|pathway|9606
child_pathway_of|R-HSA-8847993|pathway|R-HSA-1227986|pathway|9606
child_pathway_of|R-HSA-8863795|pathway|R-HSA-1227986|pathway|9606
child_pathway_of|R-HSA-9652282|pathway|R-HSA-1227986|pathway|9606
child_pathway_of|R-HSA-9634285|pathway|R-HSA-1227990|pathway|9606
child_pathway_of|R-HSA-9664565|pathway|R-HSA-1227990|pathway|9606
child_pathway_of|R-HSA-9665230|pathway|R-HSA-1227990|pathway|9606
child_pathway_of|R-HSA-9665348|pathway|R-HSA-1227990|pathway|9606
child_pathway_of|R-HSA-9665686|pathway|R-HSA-1227990|pathway|9606
child_pathway_of|R-HSA-9665737|pathway|R-HSA-1227990|pathway|9606
child_pathway_of|R-HSA-1234158|pathway|R-HSA-1234174|pathway|9606
child_pathway_of|R-HSA-1234176|pathway|R-HSA-1234174|pathway|9606
child_pathway_of|R-HSA-1250342|pathway|R-HSA-1236394|pathway|9606
child_pathway_of|R-HSA-1250347|pathway|R-HSA-1236394|pathway|9606
child_pathway_of|R-HSA-1251985|pathway|R-HSA-1236394|pathway|9606
child_pathway_of|R-HSA-1253288|pathway|R-HSA-1236394|pathway|9606
child_pathway_of|R-HSA-1236973|pathway|R-HSA-1236975|pathway|9606
child_pathway_of|R-HSA-1236974|pathway|R-HSA-1236975|pathway|9606
child_pathway_of|R-HSA-1236977|pathway|R-HSA-1236975|pathway|9606
child_pathway_of|R-HSA-1236978|pathway|R-HSA-1236975|pathway|9606
child_pathway_of|R-HSA-198323|pathway|R-HSA-1257604|pathway|9606
child_pathway_of|R-HSA-198693|pathway|R-HSA-1257604|pathway|9606
child_pathway_of|R-HSA-199418|pathway|R-HSA-1257604|pathway|9606
child_pathway_of|R-HSA-6807070|pathway|R-HSA-1257604|pathway|9606
child_pathway_of|R-HSA-1181150|pathway|R-HSA-1266738|pathway|9606
child_pathway_of|R-HSA-186712|pathway|R-HSA-1266738|pathway|9606
child_pathway_of|R-HSA-381340|pathway|R-HSA-1266738|pathway|9606
child_pathway_of|R-HSA-452723|pathway|R-HSA-1266738|pathway|9606
child_pathway_of|R-HSA-525793|pathway|R-HSA-1266738|pathway|9606
child_pathway_of|R-HSA-5619507|pathway|R-HSA-1266738|pathway|9606
child_pathway_of|R-HSA-5682910|pathway|R-HSA-1266738|pathway|9606
child_pathway_of|R-HSA-6805567|pathway|R-HSA-1266738|pathway|9606
child_pathway_of|R-HSA-9616222|pathway|R-HSA-1266738|pathway|9606
child_pathway_of|R-HSA-9675108|pathway|R-HSA-1266738|pathway|9606
child_pathway_of|R-HSA-9690406|pathway|R-HSA-1266738|pathway|9606
child_pathway_of|R-HSA-9733709|pathway|R-HSA-1266738|pathway|9606
child_pathway_of|R-HSA-9758941|pathway|R-HSA-1266738|pathway|9606
child_pathway_of|R-HSA-1170546|pathway|R-HSA-1280215|pathway|9606
child_pathway_of|R-HSA-449147|pathway|R-HSA-1280215|pathway|9606
child_pathway_of|R-HSA-5668541|pathway|R-HSA-1280215|pathway|9606
child_pathway_of|R-HSA-913531|pathway|R-HSA-1280215|pathway|9606
child_pathway_of|R-HSA-9607240|pathway|R-HSA-1280215|pathway|9606
child_pathway_of|R-HSA-9674555|pathway|R-HSA-1280215|pathway|9606
child_pathway_of|R-HSA-9680350|pathway|R-HSA-1280215|pathway|9606
child_pathway_of|R-HSA-982772|pathway|R-HSA-1280215|pathway|9606
child_pathway_of|R-HSA-198933|pathway|R-HSA-1280218|pathway|9606
child_pathway_of|R-HSA-202403|pathway|R-HSA-1280218|pathway|9606
child_pathway_of|R-HSA-2132295|pathway|R-HSA-1280218|pathway|9606
child_pathway_of|R-HSA-388841|pathway|R-HSA-1280218|pathway|9606
child_pathway_of|R-HSA-392517|pathway|R-HSA-1280218|pathway|9606
child_pathway_of|R-HSA-8851680|pathway|R-HSA-1280218|pathway|9606
child_pathway_of|R-HSA-983169|pathway|R-HSA-1280218|pathway|9606
child_pathway_of|R-HSA-983705|pathway|R-HSA-1280218|pathway|9606
child_pathway_of|R-HSA-1296041|pathway|R-HSA-1296059|pathway|9606
child_pathway_of|R-HSA-1296025|pathway|R-HSA-1296065|pathway|9606
child_pathway_of|R-HSA-1296053|pathway|R-HSA-1296065|pathway|9606
child_pathway_of|R-HSA-1296059|pathway|R-HSA-1296065|pathway|9606
child_pathway_of|R-HSA-1296067|pathway|R-HSA-1296065|pathway|9606
child_pathway_of|R-HSA-1296052|pathway|R-HSA-1296071|pathway|9606
child_pathway_of|R-HSA-1296061|pathway|R-HSA-1296071|pathway|9606
child_pathway_of|R-HSA-1296065|pathway|R-HSA-1296071|pathway|9606
child_pathway_of|R-HSA-1296072|pathway|R-HSA-1296071|pathway|9606
child_pathway_of|R-HSA-1296346|pathway|R-HSA-1296071|pathway|9606
child_pathway_of|R-HSA-1299287|pathway|R-HSA-1296346|pathway|9606
child_pathway_of|R-HSA-1299308|pathway|R-HSA-1296346|pathway|9606
child_pathway_of|R-HSA-1299316|pathway|R-HSA-1296346|pathway|9606
child_pathway_of|R-HSA-1299344|pathway|R-HSA-1296346|pathway|9606
child_pathway_of|R-HSA-1299361|pathway|R-HSA-1296346|pathway|9606
child_pathway_of|R-HSA-1299503|pathway|R-HSA-1296346|pathway|9606
child_pathway_of|R-HSA-2395516|pathway|R-HSA-1362409|pathway|9606
child_pathway_of|R-HSA-141333|pathway|R-HSA-140179|pathway|9606
child_pathway_of|R-HSA-141334|pathway|R-HSA-140179|pathway|9606
child_pathway_of|R-HSA-3371378|pathway|R-HSA-140534|pathway|9606
child_pathway_of|R-HSA-69416|pathway|R-HSA-140534|pathway|9606
child_pathway_of|R-HSA-140834|pathway|R-HSA-140877|pathway|9606
child_pathway_of|R-HSA-140837|pathway|R-HSA-140877|pathway|9606
child_pathway_of|R-HSA-140875|pathway|R-HSA-140877|pathway|9606
child_pathway_of|R-HSA-141430|pathway|R-HSA-141405|pathway|9606
child_pathway_of|R-HSA-141444|pathway|R-HSA-141424|pathway|9606
child_pathway_of|R-HSA-163200|pathway|R-HSA-1428517|pathway|9606
child_pathway_of|R-HSA-71406|pathway|R-HSA-1428517|pathway|9606
child_pathway_of|R-HSA-1362409|pathway|R-HSA-1430728|pathway|9606
child_pathway_of|R-HSA-1428517|pathway|R-HSA-1430728|pathway|9606
child_pathway_of|R-HSA-1475029|pathway|R-HSA-1430728|pathway|9606
child_pathway_of|R-HSA-1483249|pathway|R-HSA-1430728|pathway|9606
child_pathway_of|R-HSA-15869|pathway|R-HSA-1430728|pathway|9606
child_pathway_of|R-HSA-163685|pathway|R-HSA-1430728|pathway|9606
child_pathway_of|R-HSA-189445|pathway|R-HSA-1430728|pathway|9606
child_pathway_of|R-HSA-196854|pathway|R-HSA-1430728|pathway|9606
child_pathway_of|R-HSA-202131|pathway|R-HSA-1430728|pathway|9606
child_pathway_of|R-HSA-211859|pathway|R-HSA-1430728|pathway|9606
child_pathway_of|R-HSA-2564830|pathway|R-HSA-1430728|pathway|9606
child_pathway_of|R-HSA-556833|pathway|R-HSA-1430728|pathway|9606
child_pathway_of|R-HSA-71291|pathway|R-HSA-1430728|pathway|9606
child_pathway_of|R-HSA-71387|pathway|R-HSA-1430728|pathway|9606
child_pathway_of|R-HSA-71737|pathway|R-HSA-1430728|pathway|9606
child_pathway_of|R-HSA-1433559|pathway|R-HSA-1433557|pathway|9606
child_pathway_of|R-HSA-1461957|pathway|R-HSA-1461973|pathway|9606
child_pathway_of|R-HSA-1462054|pathway|R-HSA-1461973|pathway|9606
child_pathway_of|R-HSA-1187000|pathway|R-HSA-1474165|pathway|9606
child_pathway_of|R-HSA-1500620|pathway|R-HSA-1474165|pathway|9606
child_pathway_of|R-HSA-9827857|pathway|R-HSA-1474165|pathway|9606
child_pathway_of|R-HSA-1442490|pathway|R-HSA-1474228|pathway|9606
child_pathway_of|R-HSA-1592389|pathway|R-HSA-1474228|pathway|9606
child_pathway_of|R-HSA-1474228|pathway|R-HSA-1474244|pathway|9606
child_pathway_of|R-HSA-1474290|pathway|R-HSA-1474244|pathway|9606
child_pathway_of|R-HSA-1566948|pathway|R-HSA-1474244|pathway|9606
child_pathway_of|R-HSA-1566977|pathway|R-HSA-1474244|pathway|9606
child_pathway_of|R-HSA-216083|pathway|R-HSA-1474244|pathway|9606
child_pathway_of|R-HSA-3000157|pathway|R-HSA-1474244|pathway|9606
child_pathway_of|R-HSA-3000171|pathway|R-HSA-1474244|pathway|9606
child_pathway_of|R-HSA-3000178|pathway|R-HSA-1474244|pathway|9606
child_pathway_of|R-HSA-8941237|pathway|R-HSA-1474244|pathway|9606
child_pathway_of|R-HSA-1650814|pathway|R-HSA-1474290|pathway|9606
child_pathway_of|R-HSA-2022090|pathway|R-HSA-1474290|pathway|9606
child_pathway_of|R-HSA-1237044|pathway|R-HSA-1480926|pathway|9606
child_pathway_of|R-HSA-1247673|pathway|R-HSA-1480926|pathway|9606
child_pathway_of|R-HSA-1482788|pathway|R-HSA-1483206|pathway|9606
child_pathway_of|R-HSA-1482798|pathway|R-HSA-1483206|pathway|9606
child_pathway_of|R-HSA-1482801|pathway|R-HSA-1483206|pathway|9606
child_pathway_of|R-HSA-1482839|pathway|R-HSA-1483206|pathway|9606
child_pathway_of|R-HSA-1482883|pathway|R-HSA-1483206|pathway|9606
child_pathway_of|R-HSA-1482922|pathway|R-HSA-1483206|pathway|9606
child_pathway_of|R-HSA-1482925|pathway|R-HSA-1483206|pathway|9606
child_pathway_of|R-HSA-1483076|pathway|R-HSA-1483206|pathway|9606
child_pathway_of|R-HSA-1483101|pathway|R-HSA-1483206|pathway|9606
child_pathway_of|R-HSA-1483115|pathway|R-HSA-1483206|pathway|9606
child_pathway_of|R-HSA-1483148|pathway|R-HSA-1483206|pathway|9606
child_pathway_of|R-HSA-1483152|pathway|R-HSA-1483206|pathway|9606
child_pathway_of|R-HSA-1483166|pathway|R-HSA-1483206|pathway|9606
child_pathway_of|R-HSA-1483171|pathway|R-HSA-1483206|pathway|9606
child_pathway_of|R-HSA-1483191|pathway|R-HSA-1483206|pathway|9606
child_pathway_of|R-HSA-1483196|pathway|R-HSA-1483206|pathway|9606
child_pathway_of|R-HSA-1483213|pathway|R-HSA-1483206|pathway|9606
child_pathway_of|R-HSA-1483226|pathway|R-HSA-1483206|pathway|9606
child_pathway_of|R-HSA-1855156|pathway|R-HSA-1483249|pathway|9606
child_pathway_of|R-HSA-1855167|pathway|R-HSA-1483249|pathway|9606
child_pathway_of|R-HSA-1855170|pathway|R-HSA-1483249|pathway|9606
child_pathway_of|R-HSA-1855183|pathway|R-HSA-1483249|pathway|9606
child_pathway_of|R-HSA-1855184|pathway|R-HSA-1483249|pathway|9606
child_pathway_of|R-HSA-1855191|pathway|R-HSA-1483249|pathway|9606
child_pathway_of|R-HSA-1855192|pathway|R-HSA-1483249|pathway|9606
child_pathway_of|R-HSA-1855196|pathway|R-HSA-1483249|pathway|9606
child_pathway_of|R-HSA-1855204|pathway|R-HSA-1483249|pathway|9606
child_pathway_of|R-HSA-1855215|pathway|R-HSA-1483249|pathway|9606
child_pathway_of|R-HSA-1855229|pathway|R-HSA-1483249|pathway|9606
child_pathway_of|R-HSA-1855231|pathway|R-HSA-1483249|pathway|9606
child_pathway_of|R-HSA-1483196|pathway|R-HSA-1483255|pathway|9606
child_pathway_of|R-HSA-1483248|pathway|R-HSA-1483255|pathway|9606
child_pathway_of|R-HSA-1660499|pathway|R-HSA-1483255|pathway|9606
child_pathway_of|R-HSA-1660502|pathway|R-HSA-1483255|pathway|9606
child_pathway_of|R-HSA-1660508|pathway|R-HSA-1483255|pathway|9606
child_pathway_of|R-HSA-1660510|pathway|R-HSA-1483255|pathway|9606
child_pathway_of|R-HSA-1660514|pathway|R-HSA-1483255|pathway|9606
child_pathway_of|R-HSA-1660516|pathway|R-HSA-1483255|pathway|9606
child_pathway_of|R-HSA-1660517|pathway|R-HSA-1483255|pathway|9606
child_pathway_of|R-HSA-1660524|pathway|R-HSA-1483255|pathway|9606
child_pathway_of|R-HSA-1660537|pathway|R-HSA-1483255|pathway|9606
child_pathway_of|R-HSA-6814848|pathway|R-HSA-1483255|pathway|9606
child_pathway_of|R-HSA-8847453|pathway|R-HSA-1483255|pathway|9606
child_pathway_of|R-HSA-1483206|pathway|R-HSA-1483257|pathway|9606
